"Metering point","OBIS code","Unit","Started at","Value (1-65:1.29.9)","Interval length (min)","Estimated/measured/edited","Version"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T03:45:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T04:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T04:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T04:30:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T04:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T05:00:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T05:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T05:30:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T05:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T06:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T06:15:00+02:00","0.530","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T06:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T06:45:00+02:00","0.246","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T07:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T07:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T07:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T07:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T08:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T08:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T08:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T08:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T09:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T09:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T09:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T09:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T10:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T10:15:00+02:00","0.134","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T10:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T10:45:00+02:00","19.068","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T11:00:00+02:00","60.778","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T11:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T11:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T11:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T12:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T12:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T12:30:00+02:00","0.159","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T12:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T13:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T13:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T13:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T13:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T14:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T14:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T14:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T14:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T15:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T15:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T15:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T15:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T16:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T16:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T16:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T16:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T17:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T17:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T17:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T17:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T18:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T18:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T18:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T18:45:00+02:00","0.318","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T19:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T19:15:00+02:00","0.548","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T19:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T19:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T20:00:00+02:00","0.338","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T20:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T20:30:00+02:00","0.553","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T20:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T21:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T21:15:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T21:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T21:45:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T22:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T22:15:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T22:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T22:45:00+02:00","49.600","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T23:00:00+02:00","30.400","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T23:15:00+02:00","21.600","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T23:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-17T23:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T00:00:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T00:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T00:30:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T00:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T01:00:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T01:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T01:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T01:45:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T02:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T02:15:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T02:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T02:45:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T03:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T03:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T03:30:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T03:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T04:00:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T04:15:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T04:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T04:45:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T05:00:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T05:15:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T05:30:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T05:45:00+02:00","0.761","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T06:00:00+02:00","0.701","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T06:15:00+02:00","0.581","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T06:30:00+02:00","0.386","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T06:45:00+02:00","0.258","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T07:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T07:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T07:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T07:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T08:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T08:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T08:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T08:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T09:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T09:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T09:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T09:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T10:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T10:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T10:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T10:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T11:00:00+02:00","17.684","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T11:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T11:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T11:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T12:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T12:15:00+02:00","10.671","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T12:30:00+02:00","22.013","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T12:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T13:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T13:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T13:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T13:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T14:00:00+02:00","12.926","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T14:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T14:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T14:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T15:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T15:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T15:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T15:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T16:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T16:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T16:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T16:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T17:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T17:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T17:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T17:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T18:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T18:15:00+02:00","7.008","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T18:30:00+02:00","4.630","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T18:45:00+02:00","2.383","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T19:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T19:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T19:30:00+02:00","0.123","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T19:45:00+02:00","0.255","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T20:00:00+02:00","0.514","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T20:15:00+02:00","0.654","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T20:30:00+02:00","0.704","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T20:45:00+02:00","0.735","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T21:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T21:15:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T21:30:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T21:45:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T22:00:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T22:15:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T22:30:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T22:45:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T23:00:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T23:15:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T23:30:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-18T23:45:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T00:00:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T00:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T00:30:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T00:45:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T01:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T01:15:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T01:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T01:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T02:00:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T02:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T02:30:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T02:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T03:00:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T03:15:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T03:30:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T03:45:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T04:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T04:15:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T04:30:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T04:45:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T05:00:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T05:15:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T05:30:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T05:45:00+02:00","0.760","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T06:00:00+02:00","0.696","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T06:15:00+02:00","0.565","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T06:30:00+02:00","0.361","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T06:45:00+02:00","0.286","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T07:00:00+02:00","0.260","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T07:15:00+02:00","0.445","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T07:30:00+02:00","0.268","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T07:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T08:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T08:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T08:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T08:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T09:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T09:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T09:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T09:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T10:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T10:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T10:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T10:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T11:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T11:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T11:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T11:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T12:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T12:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T12:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T12:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T13:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T13:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T13:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T13:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T14:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T14:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T14:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T14:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T15:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T15:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-05-19T15:30:00+02:00","0.000","15","Measured","1"
