"Metering point","OBIS code","Unit","Started at","Value (1-65:1.29.3)","Interval length (min)","Estimated/measured/edited","Version"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T07:00:00+01:00","0.004","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T07:15:00+01:00","0.034","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T07:30:00+01:00","2.417","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T07:45:00+01:00","0.143","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T08:00:00+01:00","0.336","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T08:15:00+01:00","0.381","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T08:30:00+01:00","0.383","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T08:45:00+01:00","0.481","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T09:00:00+01:00","0.791","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T09:15:00+01:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T09:30:00+01:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T09:45:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T10:00:00+01:00","0.781","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T10:15:00+01:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T10:30:00+01:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T10:45:00+01:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T11:00:00+01:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T11:15:00+01:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T11:30:00+01:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T11:45:00+01:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T12:00:00+01:00","10.400","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T12:15:00+01:00","22.400","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T12:30:00+01:00","22.400","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T12:45:00+01:00","22.400","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T13:00:00+01:00","22.400","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T13:15:00+01:00","7.200","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T13:30:00+01:00","41.600","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T13:45:00+01:00","61.600","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T14:00:00+01:00","5.600","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T14:15:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T14:30:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T14:45:00+01:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T15:00:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T15:15:00+01:00","44.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T15:30:00+01:00","50.400","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T15:45:00+01:00","56.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T16:00:00+01:00","24.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T16:15:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T16:30:00+01:00","3.719","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T16:45:00+01:00","18.754","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T17:00:00+01:00","13.994","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T17:15:00+01:00","11.693","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T17:30:00+01:00","7.613","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T17:45:00+01:00","2.231","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T18:00:00+01:00","0.458","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T18:15:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T18:30:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T18:45:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T19:00:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T19:15:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T19:30:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T19:45:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T20:00:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T20:15:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T20:30:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T20:45:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T21:00:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T21:15:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T21:30:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T21:45:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T22:00:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T22:15:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T22:30:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T22:45:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T23:00:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T23:15:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T23:30:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-03T23:45:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T00:00:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T00:15:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T00:30:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T00:45:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T01:00:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T01:15:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T01:30:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T01:45:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T02:00:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T02:15:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T02:30:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T02:45:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T03:00:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T03:15:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T03:30:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T03:45:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T04:00:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T04:15:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T04:30:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T04:45:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T05:00:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T05:15:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T05:30:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T05:45:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T06:00:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T06:15:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T06:30:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T06:45:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T07:00:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T07:15:00+01:00","0.034","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T07:30:00+01:00","0.148","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T07:45:00+01:00","0.396","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T08:00:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T08:15:00+01:00","0.518","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T08:30:00+01:00","0.650","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T08:45:00+01:00","0.764","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T09:00:00+01:00","0.798","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T09:15:00+01:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T09:30:00+01:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T09:45:00+01:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T10:00:00+01:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T10:15:00+01:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T10:30:00+01:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T10:45:00+01:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T11:00:00+01:00","32.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T11:15:00+01:00","172.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T11:30:00+01:00","132.393","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T11:45:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T12:00:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T12:15:00+01:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T12:30:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T12:45:00+01:00","20.691","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T13:00:00+01:00","37.600","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T13:15:00+01:00","24.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T13:30:00+01:00","23.200","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T13:45:00+01:00","11.200","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T14:00:00+01:00","6.400","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T14:15:00+01:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T14:30:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T14:45:00+01:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T15:00:00+01:00","48.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T15:15:00+01:00","52.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T15:30:00+01:00","1.600","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T15:45:00+01:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T16:00:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T16:15:00+01:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T16:30:00+01:00","9.603","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T16:45:00+01:00","19.478","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T17:00:00+01:00","6.492","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T17:15:00+01:00","0.267","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T17:30:00+01:00","0.182","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T17:45:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T18:00:00+01:00","0.027","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T18:15:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T18:30:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T18:45:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T19:00:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T19:15:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T19:30:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T19:45:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T20:00:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T20:15:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T20:30:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T20:45:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T21:00:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T21:15:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T21:30:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T21:45:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T22:00:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T22:15:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T22:30:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T22:45:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T23:00:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T23:15:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T23:30:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-04T23:45:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T00:00:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T00:15:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T00:30:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T00:45:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T01:00:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T01:15:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T01:30:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T01:45:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T02:00:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T02:15:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T02:30:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T02:45:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T03:00:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T03:15:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T03:30:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T03:45:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T04:00:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T04:15:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T04:30:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T04:45:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T05:00:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T05:15:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T05:30:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T05:45:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T06:00:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T06:15:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T06:30:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T06:45:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T07:00:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T07:15:00+01:00","0.054","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T07:30:00+01:00","0.099","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T07:45:00+01:00","0.245","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T08:00:00+01:00","0.467","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T08:15:00+01:00","0.556","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T08:30:00+01:00","0.338","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T08:45:00+01:00","0.431","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T09:00:00+01:00","36.214","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T09:15:00+01:00","5.600","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T09:30:00+01:00","26.400","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T09:45:00+01:00","82.028","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T10:00:00+01:00","37.600","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T10:15:00+01:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T10:30:00+01:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T10:45:00+01:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T11:00:00+01:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T11:15:00+01:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T11:30:00+01:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T11:45:00+01:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T12:00:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T12:15:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T12:30:00+01:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T12:45:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T13:00:00+01:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T13:15:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T13:30:00+01:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T13:45:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T14:00:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T14:15:00+01:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T14:30:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T14:45:00+01:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T15:00:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T15:15:00+01:00","63.200","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T15:30:00+01:00","104.195","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T15:45:00+01:00","47.200","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T16:00:00+01:00","20.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T16:15:00+01:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T16:30:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T16:45:00+01:00","0.799","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T17:00:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T17:15:00+01:00","0.145","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T17:30:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T17:45:00+01:00","4.078","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T18:00:00+01:00","2.756","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T18:15:00+01:00","0.197","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T18:30:00+01:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-03-05T18:45:00+01:00","0.000","15","Measured","1"
